"","stdrYm","cntrbtrSeccd","cntrCo","cntrbtrCo"
"32868","201602","01","3","1"
"32869","201602","01","4","1"
"32870","201602","01","34","1"
"32871","201602","01","4","1"
"32872","201602","01","2","1"
"32873","201602","01","2","1"
"32874","201602","01","3","1"
"32875","201602","01","15","1"
"32876","201602","01","3","1"
"32877","201602","01","13","1"
"32878","201602","01","8","1"
"32879","201602","01","9","1"
"32880","201602","01","2","1"
"32881","201602","01","17","1"
"32882","201602","01","16","1"
"32883","201602","01","15","1"
"32884","201602","03","1","1"
"32885","201602","02","1","1"
"32886","201602","02","2","1"
"32887","201602","02","8","1"
"32888","201602","01","1","1"
"32889","201602","01","2","1"
"32890","201602","01","4","1"
"32891","201602","01","1","1"
"32892","201602","01","1","1"
"32893","201602","01","17","1"
"32894","201602","01","5","1"
"32895","201602","01","4","1"
"32896","201602","01","17","1"
"32897","201602","01","8","1"
"32898","201602","01","8","1"
"32899","201602","02","1","1"
"32900","201602","02","16","1"
"32901","201602","02","4","1"
"32902","201602","02","11","1"
"32903","201602","01","14","1"
"32904","201602","01","1","1"
"32905","201602","01","3","1"
"32906","201602","01","8","1"
"32907","201602","01","20","1"
"32908","201602","01","17","1"
"32909","201602","01","17","1"
"32910","201602","01","8","1"
"32911","201602","01","6","1"
"32912","201602","01","14","1"
"32913","201602","01","17","1"
"32914","201602","01","9","1"
"32915","201602","01","16","1"
"32916","201602","01","3","1"
"32917","201602","01","5","1"
"32918","201602","01","7","1"
"32919","201602","01","13","1"
"32920","201602","01","15","1"
"32921","201602","01","6","1"
"32922","201602","01","1","1"
"32923","201602","01","36","1"
"32924","201602","01","19","1"
"32925","201602","01","6","1"
"32926","201602","01","15","1"
"32927","201602","01","21","1"
"32928","201602","01","8","1"
"32929","201602","01","11","1"
"32930","201602","01","8","1"
"32931","201602","01","16","1"
"32932","201602","01","14","1"
"32933","201602","01","3","1"
"32934","201602","01","9","1"
"32935","201602","01","8","1"
"32936","201602","01","12","1"
"32937","201602","03","1","1"
"32938","201602","01","3","1"
"32939","201602","03","2","1"
"32940","201602","02","6","1"
"32941","201602","02","6","1"
"32942","201602","02","3","1"
"32943","201602","01","1","1"
"32944","201602","01","1","1"
"32945","201602","01","2","1"
"32946","201602","01","1","1"
"32947","201602","01","2","1"
"32948","201602","01","2","1"
"32949","201602","01","3","1"
"32950","201602","01","3","1"
"32951","201602","01","16","1"
"32952","201602","01","1","1"
"32953","201602","01","1","1"
"32954","201602","01","1","1"
"32955","201602","01","3","1"
"32956","201602","01","1","1"
"32957","201602","01","4","1"
"32958","201602","01","16","1"
"32959","201602","03","4","2"
"32960","201602","01","14","1"
"32961","201602","01","9","1"
"32962","201602","01","148","1"
"32963","201602","01","4","1"
"32964","201602","01","39","1"
"32965","201602","01","4","1"
"32966","201602","01","7","1"
"32967","201602","01","1","1"
"32968","201602","01","17","1"
"32969","201602","01","1","1"
"32970","201602","01","17","1"
"32971","201602","01","7","1"
"32972","201602","01","7","1"
"32973","201602","01","263","1"
"32974","201602","01","1","1"
"32975","201602","01","15","1"
"32976","201602","01","14","1"
"32977","201602","01","9","1"
"32978","201602","01","1","1"
"32979","201602","01","3","1"
"32980","201602","01","16","1"
"32981","201602","01","1","1"
"32982","201602","01","9","1"
"32983","201602","01","18","1"
"32984","201602","01","9","1"
"32985","201602","01","6","1"
"32986","201602","01","1","1"
"32987","201602","01","2","1"
"32988","201602","01","2","1"
"32989","201602","01","1","1"
"32990","201602","02","7","1"
"32991","201602","02","2","1"
"32992","201602","01","1","1"
"32993","201602","01","8","1"
"32994","201602","01","1","1"
"32995","201602","01","18","1"
"32996","201602","01","3","1"
"32997","201602","01","19","1"
"32998","201602","01","14","1"
"32999","201602","01","15","1"
"33000","201602","01","11","1"
"33001","201602","01","1","1"
"33002","201602","01","1","1"
"33003","201602","01","1","1"
"33004","201602","02","3","1"
"33005","201602","02","15","1"
"33006","201602","02","9","1"
"33007","201602","02","17","1"
"33008","201602","02","13","1"
"33009","201602","02","17","1"
"33010","201602","02","11","1"
"33011","201602","02","15","1"
"33012","201602","02","10","1"
"33013","201602","02","15","1"
"33014","201602","02","18","1"
"33015","201602","02","18","1"
"33016","201602","02","16","1"
"33017","201602","02","13","1"
"33018","201602","02","15","1"
"33019","201602","01","6","1"
"33020","201602","01","13","1"
"33021","201602","01","18","1"
"33022","201602","01","11","1"
"33023","201602","03","2","2"
"33024","201602","02","1","1"
"33025","201602","02","3","1"
"33026","201602","02","2","1"
"33027","201602","02","2","1"
"33028","201602","01","1","1"
"33029","201602","01","6","1"
"33030","201602","01","1","1"
"33031","201602","01","17","1"
"33032","201602","01","5","1"
"33033","201602","01","3","1"
"33034","201602","01","1","1"
"33035","201602","01","2","1"
"33036","201602","01","1","1"
"33037","201602","01","10","1"
"33038","201602","01","1","1"
"33039","201602","01","3","1"
"33040","201602","01","1","1"
"33041","201602","01","3","1"
"33042","201602","01","9","1"
"33043","201602","01","1","1"
"33044","201602","01","5","1"
"33045","201602","01","8","1"
"33046","201602","03","6","2"
"33047","201602","02","24","1"
"33048","201602","02","11","1"
"33049","201602","02","11","1"
"33050","201602","01","3","1"
"33051","201602","01","3","1"
"33052","201602","01","7","1"
"33053","201602","01","34","1"
"33054","201602","01","10","1"
"33055","201602","01","10","1"
"33056","201602","01","4","1"
"33057","201602","01","1","1"
"33058","201602","01","56","1"
"33059","201602","01","1","1"
"33060","201602","01","51","1"
"33061","201602","01","3","1"
"33062","201602","03","3","3"
"33063","201602","03","4","4"
"33064","201602","03","1","1"
"33065","201602","02","13","1"
"33066","201602","02","4","1"
"33067","201602","02","1","1"
"33068","201602","01","5","1"
"33069","201602","01","3","1"
"33070","201602","01","1","1"
"33071","201602","01","4","1"
"33072","201602","01","18","1"
"33073","201602","01","2","1"
"33074","201602","01","1","1"
"33075","201602","01","14","1"
"33076","201602","01","4","1"
"33077","201602","01","1","1"
"33078","201602","01","7","1"
"33079","201602","01","1","1"
"33080","201602","01","16","1"
"33081","201602","01","3","1"
"33082","201602","01","1","1"
"33083","201602","01","1","1"
"33084","201602","01","3","1"
"33085","201602","01","4","1"
"33086","201602","01","1","1"
"33087","201602","01","19","1"
"33088","201602","01","4","1"
"33089","201602","01","1","1"
"33090","201602","01","1","1"
"33091","201602","01","8","1"
"33092","201602","01","1","1"
"33093","201602","01","5","1"
"33094","201602","03","1","1"
"33095","201602","03","2","1"
"33096","201602","02","1","1"
"33097","201602","02","1","1"
"33098","201602","01","3","1"
"33099","201602","01","1","1"
"33100","201602","01","1","1"
"33101","201602","01","1","1"
"33102","201602","01","12","1"
"33103","201602","01","2","1"
"33104","201602","01","1","1"
"33105","201602","01","1","1"
"33106","201602","01","1","1"
"33107","201602","01","3","1"
"33108","201602","01","1","1"
"33109","201602","01","1","1"
"33110","201602","01","4","1"
"33111","201602","01","1","1"
"33112","201602","01","2","1"
"33113","201602","01","1","1"
"33114","201602","01","1","1"
"33115","201602","02","1","1"
"33116","201602","02","1","1"
"33117","201602","02","1","1"
"33118","201602","02","1","1"
"33119","201602","02","1","1"
"33120","201602","02","1","1"
"33121","201602","02","22","1"
"33122","201602","02","1","1"
"33123","201602","02","1","1"
"33124","201602","03","8","5"
"33125","201602","01","322","1"
"33126","201602","02","2","1"
"33127","201602","01","2","1"
"33128","201602","01","8","1"
"33129","201602","01","4","1"
"33130","201602","01","3","1"
"33131","201602","03","1","1"
"33132","201602","02","1","1"
"33133","201602","02","9","1"
"33134","201602","01","2","1"
"33135","201602","01","1","1"
"33136","201602","01","1","1"
"33137","201602","01","5","1"
"33138","201602","01","1","1"
"33139","201602","01","1","1"
"33140","201602","01","1","1"
"33141","201602","01","1","1"
"33142","201602","01","3","1"
"33143","201602","01","12","1"
"33144","201602","01","3","1"
"33145","201602","03","106","41"
"33146","201602","02","11","1"
"33147","201602","02","5","1"
"33148","201602","01","1","1"
"33149","201602","01","1","1"
"33150","201602","01","1","1"
"33151","201602","01","3","1"
"33152","201602","01","1","1"
"33153","201602","01","1","1"
"33154","201602","01","3","1"
"33155","201602","01","2","1"
"33156","201602","01","1","1"
"33157","201602","01","4","1"
"33158","201602","01","1","1"
"33159","201602","02","2","1"
"33160","201602","02","14","1"
"33161","201602","02","19","1"
"33162","201602","02","18","1"
"33163","201602","01","7","1"
"33164","201602","01","2","1"
"33165","201602","01","20","1"
"33166","201602","01","1","1"
"33167","201602","01","2","1"
"33168","201602","01","1","1"
"33169","201602","01","1","1"
"33170","201602","01","21","1"
"33171","201602","01","5","1"
"33172","201602","01","13","1"
"33173","201602","01","6","1"
"33174","201602","01","19","1"
"33175","201602","01","5","1"
"33176","201602","01","17","1"
"33177","201602","01","19","1"
"33178","201602","01","18","1"
"33179","201602","01","4","1"
"33180","201602","01","2","1"
"33181","201602","01","1","1"
"33182","201602","01","19","1"
"33183","201602","01","19","1"
"33184","201602","01","21","1"
"33185","201602","01","1","1"
"33186","201602","01","1","1"
"33187","201602","01","1","1"
"33188","201602","01","1","1"
"33189","201602","01","1","1"
"33190","201602","01","3","1"
"33191","201602","01","21","1"
"33192","201602","01","21","1"
"33193","201602","01","19","1"
"33194","201602","01","2","1"
"33195","201602","01","3","1"
"33196","201602","01","1","1"
"33197","201602","01","1","1"
"33198","201602","01","5","1"
"33199","201602","01","4","1"
"33200","201602","02","1","1"
"33201","201602","02","4","1"
"33202","201602","02","1","1"
"33203","201602","02","19","1"
"33204","201602","02","28","1"
"33205","201602","02","44","1"
"33206","201602","01","14","1"
"33207","201602","01","4","1"
"33208","201602","01","4","1"
"33209","201602","01","5","1"
"33210","201602","01","1","1"
"33211","201602","01","9","1"
"33212","201602","01","2","1"
"33213","201602","01","18","1"
"33214","201602","01","8","1"
"33215","201602","01","4","1"
"33216","201602","01","20","1"
"33217","201602","01","20","1"
"33218","201602","01","27","1"
"33219","201602","01","16","1"
"33220","201602","01","15","1"
"33221","201602","01","25","1"
"33222","201602","01","35","1"
"33223","201602","01","14","1"
"33224","201602","01","9","1"
"33225","201602","01","4","1"
"33226","201602","01","3","1"
"33227","201602","01","29","1"
"33228","201602","01","31","1"
"33229","201602","01","17","1"
"33230","201602","01","24","1"
"33231","201602","01","3","1"
"33232","201602","01","16","1"
"33233","201602","01","14","1"
"33234","201602","01","4","1"
"33235","201602","01","23","1"
"33236","201602","01","26","1"
"33237","201602","01","2","1"
"33238","201602","01","2","1"
"33239","201602","01","1","1"
"33240","201602","01","23","1"
"33241","201602","01","7","1"
"33242","201602","01","5","1"
"33243","201602","01","4","1"
"33244","201602","01","33","1"
"33245","201602","01","8","1"
"33246","201602","01","17","1"
"33247","201602","01","2","1"
"33248","201602","01","22","1"
"33249","201602","01","3","1"
"33250","201602","02","13","1"
"33251","201602","01","4","1"
"33252","201602","01","14","1"
"33253","201602","01","26","1"
"33254","201602","01","6","1"
"33255","201602","01","6","1"
"33256","201602","01","30","1"
"33257","201602","01","26","1"
"33258","201602","01","1","1"
"33259","201602","01","12","1"
"33260","201602","01","2","1"
"33261","201602","01","2","1"
"33262","201602","01","1","1"
"33263","201602","01","30","1"
"33264","201602","01","2","1"
"33265","201602","01","3","1"
"33266","201602","01","7","1"
"33267","201602","01","7","1"
"33268","201602","01","3","1"
"33269","201602","03","1","1"
"33270","201602","03","1","1"
"33271","201602","03","2","2"
"33272","201602","02","12","1"
"33273","201602","02","2","1"
"33274","201602","02","2","1"
"33275","201602","02","1","1"
"33276","201602","02","18","1"
"33277","201602","02","1","1"
"33278","201602","02","13","1"
"33279","201602","02","33","1"
"33280","201602","02","1","1"
"33281","201602","02","4","1"
"33282","201602","01","1","1"
"33283","201602","01","1","1"
"33284","201602","01","1","1"
"33285","201602","01","1","1"
"33286","201602","01","1","1"
"33287","201602","01","1","1"
"33288","201602","01","3","1"
"33289","201602","01","2","1"
"33290","201602","01","2","1"
"33291","201602","01","4","1"
"33292","201602","01","3","1"
"33293","201602","01","2","1"
"33294","201602","01","1","1"
"33295","201602","01","18","1"
"33296","201602","03","19","2"
"33297","201602","02","2","1"
"33298","201602","02","135","1"
"33299","201602","02","3","1"
"33300","201602","02","1","1"
"33301","201602","02","5","1"
"33302","201602","02","1","1"
"33303","201602","02","2","1"
"33304","201602","02","3","1"
"33305","201602","02","1","1"
"33306","201602","02","1","1"
"33307","201602","02","1","1"
"33308","201602","02","2","1"
"33309","201602","02","1","1"
"33310","201602","01","2","1"
"33311","201602","01","2","1"
"33312","201602","01","2","1"
"33313","201602","01","20","1"
"33314","201602","01","16","1"
"33315","201602","01","16","1"
"33316","201602","01","4","1"
"33317","201602","02","4","1"
"33318","201602","01","20","1"
"33319","201602","03","1","1"
"33320","201602","01","15","1"
"33321","201602","01","2","1"
"33322","201602","01","18","1"
"33323","201602","01","1","1"
"33324","201602","01","3","1"
"33325","201602","01","2","1"
"33326","201602","01","5","1"
"33327","201602","01","10","1"
"33328","201602","01","14","1"
"33329","201602","01","1","1"
"33330","201602","01","9","1"
"33331","201602","01","3","1"
"33332","201602","01","2","1"
"33333","201602","01","1","1"
"33334","201602","03","2","1"
"33335","201602","02","1","1"
"33336","201602","01","8","1"
"33337","201602","01","7","1"
"33338","201602","01","7","1"
"33339","201602","01","21","1"
"33340","201602","01","1","1"
"33341","201602","01","3","1"
"33342","201602","01","19","1"
"33343","201602","01","3","1"
"33344","201602","01","22","1"
"33345","201602","01","4","1"
"33346","201602","01","1","1"
"33347","201602","01","14","1"
"33348","201602","01","6","1"
"33349","201602","01","2","1"
"33350","201602","01","8","1"
"33351","201602","01","2","1"
"33352","201602","01","3","1"
"33353","201602","01","10","1"
"33354","201602","01","3","1"
